# EPICA Dome C and EPICA Dronning Maud Land 140ka Deuterium Excess Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/27950 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/stenni2010edc-deutex.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: oxygen isotopes, hydrogen isotopes, reconstruction
#---------------------------------------
# Contribution_Date
#    Date: 2019-10-12
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2019-10-12
#---------------------------------------
# Title
#    Study_Name: EPICA Dome C and EPICA Dronning Maud Land 140ka Deuterium Excess Data
#---------------------------------------
# Investigators
#      Investigators: Stenni, B.; Masson-Delmotte, V.; Selmo, E.; Oerter, H.; Meyer, H.; Röthlisberger, R.; Jouzel, J.; Cattani, O.; Falourd, S.; Fischer, H.; Hoffmann, G.; Iacumin, P.; Johnsen, S.J.; Minster, B.; Udisti, R. 
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Deuterium (d2H) and deuterium excess (d) data from the two EPICA ice cores drilled in Dronning Maud Land (EDML) and Dome C (EDC), 
#	 plus site and source area temperature reconstructions.  For an explanation of the T reconstruction method and corrections applied see Stenni et al., 2010.
#         Provided Keywords: deuterium excess, oxygen isotopes, hydrogen isotopes, ice cores, Antarctica, site and source temperatures
#---------------------------------------
# Publication
# Authors: B. Stenni, V. Masson-Delmotte, E. Selmo, H. Oerter, H. Meyer,  R. Röthlisberger, J. Jouzel, O. Cattani, S. Falourd, H. Fischer, G. Hoffmann, P. Iacumin, S.J. Johnsen, B. Minster, R. Udisti 
# Published_Date_or_Year: 2010-01-01
# Published_Title: The deuterium excess records of EPICA Dome C and Dronning Maud Land ice cores (East Antarctica)
# Journal_Name: Quaternary Science Reviews
# Volume: 29
# Edition: 
# Issue: 1-2
# Pages: 146-159
# Report Number: 
# DOI: 10.1016/j.quascirev.2009.10.009
# Online_Resource: https://www.sciencedirect.com/science/article/pii/S0277379109003540
# Full_Citation: 
# Abstract: New high-resolution deuterium excess (d) data from the two EPICA ice cores drilled in Dronning Maud Land (EDML) and Dome C (EDC) are presented here. The main moisture sources for precipitation at EDC and EDML are located in the Indian Ocean and Atlantic Ocean, respectively. The more southward moisture origin for EDML is reflected in a lower present-day d value, compared to EDC. The EDML and EDC isotopic records (d18O and d) show the main climate features common to the East Antarctic plateau and similar millennial scale climate variability during the last glacial period. However, quite large d18O and d differences are observed during MIS5.5 and the glacial inception with a long-term behaviour. A possibility for this long-term difference could be related to uncertainties in past accumulation rate which are used in the glaciological models. Regional climate anomalies between the two sites during MIS5.5 could also be consistent with the observed EDML-EDC d18O and d gradient anomalies. Simulations performed with the General Circulation Model ECHAM4 for different time slices provide a temporal temperature/isotope slope for the EDML region in fair agreement to the modern spatial slope. Tsite and Tsource records are extracted from both ice cores, using a modelling approach, after corrections for past d18O seawater and elevation changes. A limited impact of d on Antarctic temperature reconstruction at both EDML and EDC has been found with a higher impact only at glacial inception. The AIM (Antarctic Isotope Maximum) events in both ice cores are visible also after the source correction, suggesting that these are real climate features of the glacial period. The different shape of the AIM events between EDC and EDML, as well as some climate features in the early Holocene, points to a slightly different climate evolution at regional scale. A comparison of our temperature reconstruction profiles with the aerosol fluxes show a strong coupling of the nssCa fluxes with Antarctic temperatures during glacial period and a tighter coupling of d18O and Tsite with ssNa flux at EDML compared to EDC during the glacial period and MIS5.5.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: European Union (EPICAMIS) and by national contributions from Belgium, Denmark, France, Germany, Italy, the Netherlands, Norway, Sweden, Switzerland and the United Kingdom.
#    Grant: 
#---------------------------------------
# Site_ Information
# Site_Name: EPICA Dome C
# Location: Antarctica
# Country: 
# Northernmost_Latitude: -75.1
# Southernmost_Latitude: -75.1
# Easternmost_Longitude: 123.39
# Westernmost_Longitude: 123.39
# Elevation: 3233 m
#---------------------------------------
# Data_Collection
#   Collection_Name: EDC2010deutEx
#   First_Year: 140060
#   Last_Year: 38
#   Time_Unit: cal yr BP
#   Core_Length: 3259.72
#   Notes: Bag samples 55 cm length, here we consider the ice core depth interval 6.6-1790.25 m
#---------------------------------------
# Chronology_Information 
# Chronology: EDC3 age scale from Parrenin et al., Clim. Past, 3, 485-497 (2007), data at: https://doi.pangaea.de/10.1594/PANGAEA.671367
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
## EDCdepth_top	depth,,,meter,,ice cores,,,N,EDCbag depth top (m)
## Age_EDC3	age,,,calendar kiloyear before present,,ice cores,,,N,EDC3 ky BP (1950 AD)
## EDCBag_18O	delta 18O,,,per mil,,ice cores,,,N,oxygen isotopic composition (d18O) of EDC bag samples
## EDCBag_2H	delta 2H,,,per mil,,ice cores,,,N,hydrogen isotopic composition (dD) of EDC bag samples
## EDCbag_excess	deuterium excess,,,per mil,,ice cores,,,N,deuterium excess = dD-8*d18O of EDC bag samples
#
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NaN 
EDCdepth_top	Age_EDC3	EDCBag_18O	EDCBag_2H	EDCbag_excess
147.4	4.0761	-51.4	-402.3	8.58
147.95	4.0954	-49.7	-389.9	7.46
148.5	4.1148	-49.8	-390.3	8.26
149.05	4.134	-50.8	-398.8	7.76
149.6	4.1537	-50.8	-397.8	8.20
150.15	4.1733	-50.3	-394.9	7.58
150.7	4.1928	-50.0	-392.2	8.04
151.25	4.2124	-51.8	-404.7	9.94
151.8	4.2314	-50.0	-391.2	8.48
152.35	4.2503	-49.5	-387.3	8.62
152.9	4.2692	-50.5	-396.4	7.36
153.45	4.2881	-49.4	-387.0	8.20
154	4.3069	-50.9	-398.1	8.78
154.55	4.3264	-51.3	-401.4	9.08
155.1	4.3467	-50.5	-395.2	8.48
155.65	4.3671	-50.2	-393.4	8.36
156.2	4.3866	-50.5	-394.9	8.70
156.75	4.406	-50.8	-397.1	9.54
157.3	4.4255	-51.2	-400.6	8.76
157.85	4.4453	-50.2	-393.0	8.84
158.4	4.465	-49.5	-387.1	8.98
158.95	4.4838	-50.9	-397.5	9.38
159.5	4.5027	-50.0	-390.4	9.60
160.05	4.5214	-51.1	-399.3	9.26
160.6	4.5418	-50.9	-397.5	9.38
161.15	4.5623	-51.2	-399.9	9.94
161.7	4.5822	-50.4	-395.0	8.52
162.25	4.6019	-50.4	-394.1	9.18
162.8	4.622	-50.0	-393.4	6.52
163.35	4.6416	-50.9	-398.4	8.64
163.9	4.6612	-50.6	-395.1	10.02
164.45	4.6809	-50.6	-396.0	8.96
165	4.7011	-50.7	-397.3	8.46
165.55	4.7209	-49.8	-389.3	9.42
166.1	4.7405	-50.9	-399.6	7.68
166.65	4.7602	-51.4	-402.3	8.74
167.2	4.7807	-50.9	-396.7	10.10
167.75	4.8011	-50.8	-397.2	9.36
168.3	4.8215	-51.2	-402.0	7.92
168.85	4.8423	-50.7	-396.9	8.94
169.4	4.8627	-49.9	-390.9	8.62
169.95	4.8821	-50.4	-393.4	9.64
170.5	4.9014	-50.5	-395.9	8.34
171.05	4.9203	-50.5	-395.1	8.82
171.6	4.9391	-50.1	-392.7	8.42
172.15	4.9582	-49.9	-389.0	9.88
172.7	4.9776	-50.9	-397.9	9.54
173.25	4.9974	-51.0	-398.9	9.10
173.8	5.0176	-50.5	-396.8	7.52
174.35	5.0373	-50.7	-396.6	8.76
174.9	5.0569	-50.2	-392.7	9.22
175.45	5.0772	-51.3	-400.6	10.04
176	5.0972	-50.5	-396.3	7.46
176.55	5.1177	-50.6	-395.6	8.88
177.1	5.1367	-50.1	-393.3	7.66
177.65	5.156	-50.0	-391.4	8.92
178.2	5.1748	-50.1	-391.3	9.10
178.75	5.1934	-50.4	-393.2	9.60
179.3	5.2123	-50.8	-397.6	8.56
179.85	5.2324	-50.6	-395.8	8.68
180.4	5.2531	-51.8	-403.1	10.90
180.95	5.273	-50.7	-396.3	9.62
181.5	5.2928	-49.9	-390.6	8.20
182.05	5.3121	-50.5	-396.0	7.68
182.6	5.3315	-49.9	-390.6	8.28
183.15	5.3505	-50.6	-396.3	8.58
183.7	5.3699	-50.4	-394.5	8.86
184.25	5.3892	-50.2	-391.4	9.88
184.8	5.4088	-52.1	-407.6	9.36
185.35	5.4302	-51.2	-401.2	8.64
185.9	5.4528	-51.4	-402.4	8.88
186.45	5.4741	-50.6	-395.0	9.48
187	5.4951	-51.6	-402.5	9.98
187.55	5.5161	-52.2	-407.9	9.70
188.1	5.5386	-51.1	-399.6	8.88
188.65	5.5606	-50.5	-394.6	9.24
189.2	5.5795	-49.5	-387.2	9.12
189.75	5.5979	-50.7	-396.2	9.00
190.3	5.6171	-50.5	-394.0	9.92
190.85	5.6368	-51.1	-399.1	9.78
191.4	5.6569	-50.6	-395.2	9.36
191.95	5.6767	-50.5	-396.0	8.32
192.5	5.6968	-51.1	-400.4	8.48
193.05	5.7168	-50.1	-391.1	9.46
193.6	5.7363	-51.0	-399.2	8.88
194.15	5.7561	-49.4	-386.2	8.60
194.7	5.7745	-51.2	-398.9	10.46
195.25	5.793	-49.8	-389.0	9.40
195.8	5.8114	-49.8	-388.4	9.68
196.35	5.8305	-51.2	-400.4	9.20
196.9	5.8497	-50.1	-392.7	8.42
197.45	5.8681	-50.0	-391.0	8.68
198	5.8867	-50.2	-392.5	8.70
198.55	5.9051	-50.8	-397.7	8.70
199.1	5.9258	-51.1	-399.8	9.08
199.65	5.9461	-51.0	-398.7	9.46
200.2	5.9673	-51.7	-403.7	9.90
200.75	5.9886	-50.9	-397.4	9.64
201.3	6.0087	-50.0	-391.7	8.46
201.85	6.0279	-50.6	-394.5	9.90
202.4	6.0471	-50.8	-396.8	9.84
202.95	6.0668	-51.1	-399.2	9.76
203.5	6.0869	-50.4	-394.0	8.88
204.05	6.1067	-50.1	-391.4	9.00
204.6	6.1267	-51.6	-403.5	9.30
205.15	6.1468	-49.8	-389.5	8.90
205.7	6.166	-51.3	-399.9	10.10
206.25	6.1856	-51.0	-397.4	10.20
206.8	6.2053	-50.9	-398.6	8.52
207.35	6.2249	-50.4	-394.1	9.26
207.9	6.2449	-51.0	-398.4	9.68
208.45	6.2653	-51.4	-401.7	9.26
209	6.286	-50.4	-392.6	10.20
209.55	6.3062	-50.7	-395.4	10.20
210.1	6.3258	-51.5	-402.1	10.22
210.65	6.3461	-51.7	-403.6	10.16
211.2	6.3672	-50.6	-396.5	8.46
211.75	6.388	-51.5	-402.5	9.74
212.3	6.4091	-51.1	-398.8	10.08
212.85	6.4301	-50.8	-397.0	9.32
213.4	6.4494	-49.9	-389.4	9.96
213.95	6.4683	-50.5	-395.0	8.84
214.5	6.4874	-51.7	-404.9	8.30
215.05	6.5088	-51.4	-402.2	9.32
215.6	6.5305	-49.8	-389.2	8.96
216.15	6.5505	-50.8	-397.0	9.72
216.7	6.5697	-51.5	-401.8	10.52
217.25	6.5901	-51.2	-398.4	11.04
217.8	6.612	-52.2	-407.8	9.40
218.35	6.6333	-50.6	-395.4	9.64
218.9	6.6544	-51.6	-403.1	9.46
219.45	6.6755	-52.0	-406.1	9.66
220	6.6951	-50.0	-390.4	9.68
220.55	6.7149	-50.1	-392.6	7.88
221.1	6.735	-50.5	-395.7	8.38
221.65	6.7549	-51.5	-402.9	8.86
222.2	6.7752	-51.3	-401.9	8.82
222.75	6.7967	-51.2	-401.2	8.08
223.3	6.8177	-51.2	-400.4	9.52
223.85	6.8378	-50.9	-397.5	9.54
224.4	6.8576	-49.9	-389.4	9.96
224.95	6.8768	-50.4	-395.4	8.12
225.5	6.8947	-49.7	-387.9	9.30
226.05	6.913	-51.0	-398.3	9.46
226.6	6.9332	-51.1	-398.7	9.78
227.15	6.9534	-51.3	-401.3	8.70
227.7	6.9738	-50.9	-396.8	10.00
228.25	6.9937	-50.8	-395.6	10.72
228.8	7.0134	-51.6	-402.5	10.46
229.35	7.0345	-51.0	-399.5	8.58
229.9	7.0555	-50.9	-397.8	9.16
230.45	7.0763	-51.2	-400.5	9.34
231	7.0967	-51.3	-400.8	9.92
231.55	7.1176	-50.8	-396.1	10.62
232.1	7.1385	-51.6	-405.3	7.74
232.65	7.1596	-52.6	-411.9	9.14
233.2	7.183	-51.4	-401.7	9.66
233.75	7.2061	-51.2	-399.3	9.98
234.3	7.2277	-51.7	-404.7	8.58
234.85	7.2488	-51.4	-403.1	8.26
235.4	7.2703	-51.6	-402.3	10.58
235.95	7.2918	-50.8	-396.1	9.98
236.5	7.311	-49.7	-388.3	9.06
237.05	7.3298	-50.9	-398.5	9.02
237.6	7.3492	-51.9	-406.3	9.14
238.15	7.371	-51.1	-399.9	9.14
238.7	7.3923	-51.7	-404.7	9.14
239.25	7.4144	-51.6	-403.8	8.76
239.8	7.4364	-50.5	-395.0	8.68
240.35	7.4575	-51.4	-402.8	8.64
240.9	7.4779	-51.6	-404.2	8.68
241.45	7.4985	-51.0	-399.1	8.98
242	7.5187	-50.3	-393.3	9.18
242.55	7.5387	-51.1	-399.1	9.62
243.1	7.5573	-49.8	-389.2	8.88
243.65	7.5762	-50.8	-397.7	8.94
244.2	7.5952	-49.8	-388.4	9.76
244.75	7.6142	-51.3	-400.3	10.42
245.3	7.6335	-51.7	-403.7	10.06
245.85	7.6546	-50.9	-398.3	8.66
246.4	7.6756	-50.5	-396.1	7.98
246.95	7.6948	-49.9	-390.7	8.66
247.5	7.7137	-51.7	-404.7	8.50
248.05	7.7333	-51.2	-400.2	9.08
248.6	7.7532	-49.8	-388.5	9.50
249.15	7.773	-49.9	-390.4	8.96
249.7	7.7925	-52.0	-405.5	10.10
250.25	7.8122	-51.2	-399.5	10.18
250.8	7.8332	-51.4	-402.1	9.10
251.35	7.8542	-51.4	-402.2	9.32
251.9	7.8742	-50.6	-395.2	9.36
252.45	7.8936	-50.0	-391.6	8.48
253	7.9131	-50.8	-396.5	9.58
253.55	7.9329	-51.1	-399.5	8.98
254.1	7.9528	-51.1	-400.6	8.36
254.65	7.9737	-51.3	-401.6	9.12
255.2	7.9948	-51.2	-400.6	8.76
255.75	8.0163	-52.0	-406.3	9.38
256.3	8.0379	-51.1	-398.3	10.42
256.85	8.06	-52.8	-411.7	10.62
257.4	8.0825	-51.1	-399.8	9.24
257.95	8.1041	-50.8	-396.9	9.18
258.5	8.1245	-51.5	-401.4	10.28
259.05	8.1453	-51.8	-405.3	8.86
259.6	8.1682	-52.3	-408.3	10.18
260.15	8.191	-52.2	-406.5	11.42
260.7	8.2131	-51.2	-400.8	8.96
261.25	8.2351	-51.6	-403.2	9.44
261.8	8.2559	-50.8	-397.5	9.14
262.35	8.2767	-51.2	-401.0	8.60
262.9	8.2977	-51.4	-401.5	10.02
263.45	8.3187	-51.3	-400.4	9.68
264	8.34	-51.3	-400.3	9.78
264.55	8.3614	-52.0	-407.3	8.94
265.1	8.3831	-51.7	-403.0	10.28
265.65	8.4053	-51.8	-404.2	10.36
266.2	8.4269	-51.5	-401.2	10.56
266.75	8.4476	-51.0	-397.2	10.80
267.3	8.4681	-50.8	-396.9	9.42
267.85	8.4883	-50.8	-397.8	8.84
268.4	8.5084	-52.4	-409.5	9.62
268.95	8.5289	-50.8	-397.1	9.46
269.5	8.5495	-50.0	-390.3	9.30
270.05	8.5696	-50.9	-397.5	9.54
270.6	8.5893	-51.3	-401.9	8.10
271.15	8.609	-50.2	-392.4	9.44
271.7	8.6285	-51.2	-399.9	9.70
272.25	8.6481	-51.1	-399.3	9.58
272.8	8.6682	-50.8	-396.7	9.78
273.35	8.6883	-51.4	-402.1	9.34
273.9	8.7089	-51.4	-401.8	9.48
274.45	8.7297	-50.9	-397.5	9.78
275	8.7501	-51.3	-400.2	10.20
275.55	8.7699	-50.5	-395.0	9.24
276.1	8.7899	-51.8	-404.4	9.92
276.65	8.8115	-51.5	-402.1	9.98
277.2	8.833	-50.9	-397.9	9.14
277.75	8.8525	-50.5	-393.4	10.60
278.3	8.8717	-51.0	-397.7	9.98
278.85	8.8912	-50.7	-397.4	8.12
279.4	8.911	-50.8	-397.4	8.76
279.95	8.9306	-51.0	-399.0	9.00
280.5	8.9496	-50.0	-391.8	8.52
281.05	8.9687	-50.3	-392.7	9.54
281.6	8.9882	-51.3	-401.1	9.22
282.15	9.0078	-50.6	-396.1	8.86
282.7	9.0273	-50.8	-397.7	8.38
283.25	9.0468	-50.6	-395.6	8.96
283.8	9.0662	-51.0	-398.6	9.16
284.35	9.0856	-50.5	-394.9	9.18
284.9	9.105	-50.6	-394.9	10.06
285.45	9.126	-52.1	-407.4	9.32
286	9.1473	-51.6	-403.4	9.08
286.55	9.1676	-50.1	-392.2	8.84
287.1	9.1874	-51.1	-400.4	8.40
287.65	9.2065	-50.0	-391.1	8.58
288.2	9.2244	-49.7	-388.5	8.78
288.75	9.2424	-50.4	-394.8	8.08
289.3	9.2618	-50.8	-397.7	8.46
289.85	9.2815	-51.4	-401.2	9.68
290.4	9.3007	-50.2	-391.9	9.78
290.95	9.3195	-50.3	-393.3	8.86
291.5	9.3383	-50.3	-394.3	8.42
292.05	9.357	-50.5	-395.0	9.08
292.6	9.3757	-50.1	-392.4	8.72
293.15	9.394	-50.2	-393.5	8.10
293.7	9.412	-49.9	-390.0	8.80
294.25	9.4299			
294.8	9.4472	-49.7	-388.5	9.42
295.35	9.4645	-50.4	-394.3	8.98
295.9	9.4836	-51.7	-403.6	9.92
296.45	9.5036	-50.3	-393.3	9.02
297	9.5231	-51.0	-398.0	9.60
297.55	9.5418	-50.1	-391.0	9.40
298.1	9.5605	-50.5	-395.8	8.12
298.65	9.5783	-49.3	-386.4	8.00
299.2	9.5961	-50.1	-391.8	8.84
299.75	9.6144	-50.9	-398.2	9.08
300.3	9.6331	-50.1	-391.6	9.44
300.85	9.6518	-50.4	-393.4	9.88
301.4	9.669	-49.1	-384.4	8.24
301.95	9.6863	-50.1	-391.3	9.26
302.5	9.7036	-50.0	-391.0	8.60
303.05	9.721	-49.6	-388.3	8.74
303.6	9.7384	-50.0	-391.4	8.52
304.15	9.7551	-48.9	-382.9	8.38
304.7	9.7716	-49.5	-387.2	9.04
305.25	9.789	-51.9	-405.5	10.02
305.8	9.8087	-50.1	-391.7	8.78
306.35	9.8283	-50.2	-392.1	9.26
306.9	9.8472	-51.2	-400.4	9.12
307.45	9.866	-49.6	-386.7	10.26
308	9.8842	-50.6	-394.5	9.90
308.55	9.902	-49.9	-389.9	9.54
309.1	9.9197	-50.5	-394.7	9.14
309.65	9.9385	-50.8	-396.6	9.88
310.2	9.9574	-49.6	-388.6	8.44
310.75	9.9758	-50.4	-392.9	9.98
311.3	9.994	-50.4	-395.2	8.00
311.85	10.012	-49.9	-389.1	10.42
312.4	10.0293	-49.7	-388.7	9.06
312.95	10.0467	-50.0	-391.8	8.20
313.5	10.0646	-49.7	-388.8	8.40
314.05	10.0828	-50.8	-397.7	8.78
314.6	10.1007	-49.8	-390.4	8.32
315.15	10.1174	-48.9	-382.1	9.02
315.7	10.1341	-49.4	-387.9	7.54
316.25	10.1513	-49.7	-390.6	7.08
316.8	10.1691	-50.2	-393.3	7.98
317.35	10.1868	-49.8	-388.1	10.06
317.9	10.2047	-50.1	-391.6	9.52
318.45	10.2225	-50.7	-396.9	8.54
319	10.2407	-51.1	-398.7	9.78
319.55	10.2593	-49.5	-386.6	9.40
320.1	10.2778	-50.0	-390.7	9.22
320.65	10.2954	-50.0	-391.2	8.88
321.2	10.313	-49.8	-389.5	9.06
321.75	10.3313	-51.2	-400.9	8.30
322.3	10.35	-49.7	-388.6	8.84
322.85	10.3687	-50.9	-397.9	9.22
323.4	10.3876	-50.3	-393.0	9.00
323.95	10.4066	-50.3	-394.4	8.16
324.5	10.4257	-51.0	-399.4	8.44
325.05	10.4447	-49.7	-388.2	9.00
325.6	10.4625	-49.4	-386.8	8.56
326.15	10.4787	-49.0	-383.0	9.08
326.7	10.495	-49.6	-387.5	9.14
327.25	10.511	-49.8	-390.1	8.30
327.8	10.527	-48.1	-377.1	7.38
328.35	10.5431	-50.6	-397.4	7.32
328.9	10.5617	-49.9	-390.6	8.44
329.45	10.5803	-50.2	-393.2	8.08
330	10.5991	-50.4	-395.2	8.16
330.55	10.6179	-50.3	-393.7	9.02
331.1	10.6365	-50.2	-392.9	8.62
331.65	10.6545	-49.9	-391.4	7.80
332.2	10.6725	-48.9	-384.5	7.02
332.75	10.6905	-50.3	-394.4	8.16
333.3	10.7085	-50.5	-394.8	8.80
333.85	10.7269	-50.3	-395.8	6.84
334.4	10.7462	-50.7	-396.2	9.00
334.95	10.7656	-50.2	-395.4	5.80
335.5	10.7841	-49.9	-391.7	7.42
336.05	10.8026	-49.7	-390.9	6.78
336.6	10.8206	-49.4	-388.0	6.88
337.15	10.8383	-49.9	-392.6	6.60
337.7	10.8561	-50.8	-397.7	8.46
338.25	10.8754	-50.3	-394.3	8.02
338.8	10.8947	-49.8	-391.4	6.92
339.35	10.9129	-49.5	-387.7	8.54
339.9	10.9308	-50.4	-395.2	7.68
340.45	10.9492	-51.0	-400.3	7.38
341	10.9689	-50.1	-393.3	7.58
341.55	10.9886	-49.6	-390.0	6.88
342.1	11.0062	-49.9	-390.9	8.38
342.65	11.0237	-49.4	-387.4	7.64
343.2	11.0417	-49.7	-389.7	7.82
343.75	11.0601	-50.8	-398.0	8.40
344.3	11.0785	-50.5	-396.1	7.58
344.85	11.0976	-49.9	-392.0	6.88
345.4	11.1167	-50.5	-397.7	6.54
345.95	11.1365	-50.8	-398.9	7.10
346.5	11.1565	-50.3	-394.7	8.02
347.05	11.1752	-49.3	-386.8	7.44
347.6	11.1923	-49.3	-385.8	8.20
348.15	11.2094	-49.4	-387.9	7.54
348.7	11.2276	-49.9	-390.7	8.10
349.25	11.2459	-51.2	-402.0	7.68
349.8	11.2646	-50.1	-392.6	7.96
350.35	11.2835	-49.9	-390.8	8.00
350.9	11.3021	-50.2	-394.6	7.24
351.45	11.3189	-48.6	-381.0	7.56
352	11.3358	-48.7	-382.1	7.42
352.55	11.3536	-50.9	-399.5	7.70
353.1	11.3725	-50.3	-393.5	8.58
353.65	11.3915	-50.6	-398.4	6.56
354.2	11.411	-50.1	-393.4	7.48
354.75	11.4304	-49.6	-390.9	6.06
355.3	11.4481	-49.2	-386.1	7.34
355.85	11.4653	-49.6	-387.8	9.16
356.4	11.4825	-48.8	-383.8	6.76
356.95	11.4993	-49.3	-386.9	7.26
357.5	11.5162	-49.9	-393.0	6.36
358.05	11.5346	-50.3	-396.6	6.12
358.6	11.554	-50.1	-394.1	6.94
359.15	11.5734	-50.3	-395.5	6.66
359.7	11.5929	-50.3	-395.4	7.16
360.25	11.6124	-49.5	-389.6	6.16
360.8	11.6308	-50.1	-394.8	6.32
361.35	11.6491	-49.5	-388.3	7.38
361.9	11.6674	-50.2	-394.8	7.04
362.45	11.6855	-49.5	-387.9	8.02
363	11.7038	-50.5	-396.1	7.58
363.55	11.7227	-49.9	-391.3	7.58
364.1	11.7417	-50.2	-393.6	7.76
364.65	11.7604	-49.3	-387.8	6.52
365.2	11.779	-50.4	-396.1	6.78
365.75	11.7985	-51.4	-403.2	7.76
366.3	11.8199	-50.8	-399.4	7.24
366.85	11.8414	-51.0	-400.8	7.28
367.4	11.8627	-50.7	-399.4	6.52
367.95	11.884	-51.0	-400.9	7.02
368.5	11.9053	-50.8	-399.2	6.96
369.05	11.9266	-51.5	-404.9	7.02
369.6	11.9494	-51.5	-404.0	8.08
370.15	11.9723	-50.7	-398.2	7.08
370.7	11.9934	-50.8	-400.0	6.56
371.25	12.0144	-50.7	-399.8	5.48
371.8	12.0367	-51.7	-406.2	7.16
372.35	12.0593	-51.4	-403.5	7.46
372.9	12.0825	-51.6	-405.5	7.22
373.45	12.1058	-52.9	-414.8	8.72
374	12.1309	-51.8	-406.2	8.52
374.55	12.1561	-51.7	-405.8	7.56
375.1	12.1806	-52.4	-410.9	8.30
375.65	12.2047	-51.4	-403.7	7.18
376.2	12.2272	-51.1	-400.6	8.04
376.75	12.2499	-52.0	-409.6	6.64
377.3	12.2734	-51.0	-401.2	6.56
377.85	12.2975	-52.5	-413.3	7.02
378.4	12.3237	-52.8	-414.3	8.26
378.95	12.3498	-52.1	-408.8	8.08
379.5	12.3759	-53.2	-417.4	8.12
380.05	12.4017	-51.8	-406.8	7.44
380.6	12.4274	-51.4	-404.3	6.50
381.15	12.4522	-52.4	-412.4	6.48
381.7	12.477	-52.4	-412.6	6.84
382.25	12.5032	-52.3	-410.9	7.42
382.8	12.5303	-53.5	-420.8	7.28
383.35	12.5594	-53.1	-417.2	7.68
383.9	12.5884	-53.2	-418.8	6.88
384.45	12.6173	-52.8	-415.6	7.04
385	12.6457	-53.3	-418.6	7.80
385.55	12.6734	-52.2	-410.9	7.02
386.1	12.7004	-52.6	-413.7	7.34
386.65	12.7273	-52.4	-412.7	6.66
387.2	12.7544	-53.3	-419.3	7.10
387.75	12.7841	-53.6	-420.8	8.24
388.3	12.8128	-52.5	-412.1	8.06
388.85	12.8406	-53.0	-416.0	7.84
389.4	12.8674	-52.0	-408.8	7.52
389.95	12.8941	-52.6	-413.9	6.66
390.5	12.9216	-53.0	-416.4	7.20
391.05	12.9496	-53.0	-417.7	6.54
391.6	12.9783	-52.7	-414.9	6.86
392.15	13.0054	-52.2	-410.4	6.96
392.7	13.0322	-52.5	-411.6	8.72
393.25	13.059	-52.7	-415.0	6.44
393.8	13.0866	-53.1	-418.4	6.48
394.35	13.1155	-52.9	-415.5	7.46
394.9	13.1433	-52.5	-412.9	7.26
395.45	13.1705	-51.9	-408.0	7.20
396	13.196	-52.3	-410.8	7.44
396.55	13.2219	-52.8	-414.8	7.44
397.1	13.2488	-52.1	-408.7	8.42
397.65	13.2748	-51.9	-408.5	6.78
398.2	13.3002	-52.4	-411.8	7.64
398.75	13.3267	-52.6	-412.8	8.16
399.3	13.3537	-53.4	-419.0	8.44
399.85	13.3832	-53.2	-417.5	7.86
400.4	13.412	-52.6	-414.0	7.04
400.95	13.4402	-53.1	-416.6	8.52
401.5	13.4678	-52.4	-410.8	8.08
402.05	13.4949	-51.4	-403.4	7.64
402.6	13.5199	-52.6	-413.7	7.10
403.15	13.5455	-52.3	-410.2	7.80
403.7	13.5724	-53.0	-415.9	7.86
404.25	13.6004	-53.1	-416.8	7.68
404.8	13.6292	-53.2	-417.3	8.46
405.35	13.6584	-53.2	-417.1	8.10
405.9	13.687	-52.2	-411.9	5.38
406.45	13.7146	-52.9	-415.5	7.78
407	13.7424	-52.5	-413.4	6.92
407.55	13.7702	-51.5	-405.0	6.84
408.1	13.7963	-53.0	-417.2	6.80
408.65	13.8224	-51.5	-405.5	6.82
409.2	13.8484	-52.7	-414.3	7.14
409.75	13.8754	-52.8	-414.8	7.84
410.3	13.9034	-52.4	-412.0	7.36
410.85	13.9297	-51.8	-407.5	6.82
411.4	13.9556	-51.2	-403.4	6.52
411.95	13.979	-51.0	-402.3	5.78
412.5	14.0024	-51.6	-405.9	6.66
413.05	14.0277	-52.3	-410.4	8.00
413.6	14.0533	-52.2	-410.8	6.72
414.15	14.0802	-52.4	-413.4	6.12
