# EPICA Dome C and EPICA Dronning Maud Land 140ka Deuterium Excess Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/27950 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/stenni2010edc-deutex-t.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: oxygen isotopes, hydrogen isotopes, reconstruction
#---------------------------------------
# Contribution_Date
#    Date: 2019-10-12
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2019-10-12
#---------------------------------------
# Title
#    Study_Name: EPICA Dome C and EPICA Dronning Maud Land 140ka Deuterium Excess Data
#---------------------------------------
# Investigators
#      Investigators: Stenni, B.; Masson-Delmotte, V.; Selmo, E.; Oerter, H.; Meyer, H.; Röthlisberger, R.; Jouzel, J.; Cattani, O.; Falourd, S.; Fischer, H.; Hoffmann, G.; Iacumin, P.; Johnsen, S.J.; Minster, B.; Udisti, R. 
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Deuterium (d2H) and deuterium excess (d) data from the two EPICA ice cores drilled in Dronning Maud Land (EDML) and Dome C (EDC), 
#	 plus site and source area temperature reconstructions.  For an explanation of the T reconstruction method and corrections applied see Stenni et al., 2010.
#         Provided Keywords: deuterium excess, oxygen isotopes, hydrogen isotopes, ice cores, Antarctica, site and source temperatures
#---------------------------------------
# Publication
# Authors: B. Stenni, V. Masson-Delmotte, E. Selmo, H. Oerter, H. Meyer,  R. Röthlisberger, J. Jouzel, O. Cattani, S. Falourd, H. Fischer, G. Hoffmann, P. Iacumin, S.J. Johnsen, B. Minster, R. Udisti 
# Published_Date_or_Year: 2010-01-01
# Published_Title: The deuterium excess records of EPICA Dome C and Dronning Maud Land ice cores (East Antarctica)
# Journal_Name: Quaternary Science Reviews
# Volume: 29
# Edition: 
# Issue: 1-2
# Pages: 146-159
# Report Number: 
# DOI: 10.1016/j.quascirev.2009.10.009
# Online_Resource: https://www.sciencedirect.com/science/article/pii/S0277379109003540
# Full_Citation: 
# Abstract: New high-resolution deuterium excess (d) data from the two EPICA ice cores drilled in Dronning Maud Land (EDML) and Dome C (EDC) are presented here. The main moisture sources for precipitation at EDC and EDML are located in the Indian Ocean and Atlantic Ocean, respectively. The more southward moisture origin for EDML is reflected in a lower present-day d value, compared to EDC. The EDML and EDC isotopic records (d18O and d) show the main climate features common to the East Antarctic plateau and similar millennial scale climate variability during the last glacial period. However, quite large d18O and d differences are observed during MIS5.5 and the glacial inception with a long-term behaviour. A possibility for this long-term difference could be related to uncertainties in past accumulation rate which are used in the glaciological models. Regional climate anomalies between the two sites during MIS5.5 could also be consistent with the observed EDML-EDC d18O and d gradient anomalies. Simulations performed with the General Circulation Model ECHAM4 for different time slices provide a temporal temperature/isotope slope for the EDML region in fair agreement to the modern spatial slope. Tsite and Tsource records are extracted from both ice cores, using a modelling approach, after corrections for past d18O seawater and elevation changes. A limited impact of d on Antarctic temperature reconstruction at both EDML and EDC has been found with a higher impact only at glacial inception. The AIM (Antarctic Isotope Maximum) events in both ice cores are visible also after the source correction, suggesting that these are real climate features of the glacial period. The different shape of the AIM events between EDC and EDML, as well as some climate features in the early Holocene, points to a slightly different climate evolution at regional scale. A comparison of our temperature reconstruction profiles with the aerosol fluxes show a strong coupling of the nssCa fluxes with Antarctic temperatures during glacial period and a tighter coupling of d18O and Tsite with ssNa flux at EDML compared to EDC during the glacial period and MIS5.5.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: European Union (EPICAMIS) and by national contributions from Belgium, Denmark, France, Germany, Italy, the Netherlands, Norway, Sweden, Switzerland and the United Kingdom.
#    Grant: 
#---------------------------------------
# Site_Information
# Site_Name: EPICA Dome C
# Location: Antarctica
# Country: 
# Northernmost_Latitude: -75.1
# Southernmost_Latitude: -75.1
# Easternmost_Longitude: 123.39
# Westernmost_Longitude: 123.39
# Elevation: 3233 m
#---------------------------------------
# Data_Collection
#   Collection_Name: EDCdeutEx-T
#   First_Year: 140000
#   Last_Year: 100
#   Time_Unit: cal yr BP
#   Core_Length: 3259.72
#   Notes: Bag samples 55 cm length, here we consider the ice core depth interval 6.6-1790.25 m. All temperatures are anomalies (C) from values averaged over the period 1.2-2 ky B.P.
#---------------------------------------
# Chronology_Information 
# Chronology: EDC3 age scale from Parrenin et al., Clim. Past, 3, 485-497 (2007), data at: https://doi.pangaea.de/10.1594/PANGAEA.671367
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
## Age	age,,,calendar kiloyear before present,,climate reconstructions;ice cores,,,N,age for EDC 100 yr resampled data
## EDC-Tsite	air temperature,,,degree Celsius,,climate reconstructions;ice cores,anomalized;resampled,,N,Reconstructed EDC site temperature anomalies with no correction for site elevation changes. Anomalies from values averaged over the period 1.2-2 ky B.P.; 100 year resampled; For an explanation of the T reconstruction method and corrections applied see Stenni et al. 2010
## EDC-Tsite_correlev	air temperature,,,degree Celsius,,climate reconstructions;ice cores,anomalized;resampled,,N,Reconstructed EDC site temperature anomalies with correction for site elevation changes. Anomalies from values averaged over the period 1.2-2 ky B.P.; 100 year resampled; For an explanation of the T reconstruction method and corrections applied see Stenni et al. 2010
## EDC-Tsource	air temperature,,,degree Celsius,,climate reconstructions;ice cores,anomalized;resampled,,N,Reconstructed moisture source temperature anomalies for EDC with correction for site elevation changes. Anomalies from values averaged over the period 1.2-2 ky B.P.; 100 year resampled; For an explanation of the T reconstruction method and corrections applied see Stenni et al. 2010
#
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NaN  
Age	EDC-Tsite	EDC-Tsite_correlev	EDC-Tsource
13.2	-3.033803967	-3.945176367	-1.176217942
13.3	-3.019657687	-3.937464187	-0.969281392
13.4	-3.70890821	-4.63278701	-1.054709323
13.5	-2.751789542	-3.682753142	-0.846988756
13.6	-3.593911634	-4.531376834	-0.875156879
13.7	-3.744042813	-4.687512813	-1.668118081
13.8	-3.160374766	-4.111293166	-1.536137769
13.9	-3.127209296	-4.085038796	-1.194419361
14	-2.560048524	-3.525136524	-1.353027454
14.1	-2.930189954	-3.904105154	-1.684831406
14.2	-1.942572889	-2.925284689	-0.867784003
14.3	-2.00073492	-2.99438622	-1.567873527
14.4	-3.156042885	-4.160217885	-2.030374968
14.5	-3.459466348	-4.472292148	-2.129859797
14.6	-4.479150744	-5.499039744	-2.934139875
14.7	-3.798703085	-4.825261085	-2.158373786
14.8	-3.363537896	-4.398116696	-2.000404157
14.9	-3.18097025	-4.22292005	-1.389011839
15	-4.08938307	-5.13836907	-2.266940564
15.1	-3.749274376	-4.804974376	-2.128006137
15.2	-4.539354923	-5.601572723	-2.184335876
15.3	-4.923345728	-5.991420728	-2.50903832
15.4	-4.13142912	-5.20450992	-1.532578866
15.5	-4.703026988	-5.781986588	-1.976574656
15.6	-4.481734585	-5.566482085	-2.083514913
15.7	-4.584829144	-5.674538344	-2.006335018
15.8	-4.904162281	-5.998609081	-2.088477218
15.9	-5.261075421	-6.359970921	-2.339322012
16	-5.591844301	-6.694869001	-2.176133146
16.1	-5.333236166	-6.440297366	-2.623851966
16.2	-6.086539072	-7.197608872	-3.169334225
16.3	-6.093850298	-7.208756798	-3.39214432
16.4	-6.12668062	-7.24503592	-2.463538601
16.5	-6.25820448	-7.37903118	-2.470974886
16.6	-6.818028724	-7.941161224	-3.129814208
16.7	-6.721539315	-7.846946115	-2.427260893
16.8	-7.20422363	-8.33108663	-2.543062485
16.9	-6.788641001	-7.916899001	-2.523087358
17	-7.248586147	-8.378425447	-3.38391119
17.1	-7.352007851	-8.483165651	-2.789737749
17.2	-7.563354782	-8.695489082	-2.951511269
17.3	-7.568163285	-8.700867285	-2.625275884
17.4	-8.198178624	-9.331062624	-2.901452528
17.5	-8.078674428	-9.211405428	-3.122844859
17.6	-8.138933554	-9.271955254	-3.393431233
17.7	-8.095010612	-9.228260912	-3.470625129
17.8	-8.417782174	-9.550987474	-3.041304997
17.9	-8.27685723	-9.40986273	-3.280661565
18	-7.929664167	-9.062685867	-2.984557563
18.1	-8.292680948	-9.425711648	-3.23161814
18.2	-7.982615883	-9.115524183	-2.51672239
18.3	-8.383358917	-9.516026917	-2.849120709
18.4	-8.132315884	-9.264799384	-3.674592827
18.5	-8.778205683	-9.910675683	-4.243434981
18.6	-8.592919449	-9.725215749	-3.780417177
18.7	-7.926715822	-9.058882522	-2.592823758
18.8	-8.224846616	-9.356869316	-2.882855614
18.9	-8.111305748	-9.243082748	-3.227428932
19	-8.768110812	-9.899572812	-3.724895615
19.1	-8.238393278	-9.369603278	-3.363173219
19.2	-7.755934075	-8.887297075	-3.161008635
19.3	-8.553042941	-9.684549941	-3.689442666
19.4	-8.399745486	-9.530952786	-3.223372148
19.5	-8.573940704	-9.704617004	-3.044935979
19.6	-8.814970567	-9.944923267	-3.469140994
19.7	-7.941069865	-9.070450165	-2.844185703
19.8	-8.003875847	-9.133171547	-3.282958379
19.9	-8.801400215	-9.930261215	-3.181292409
20	-9.013180594	-10.14151059	-4.898712959
20.1	-7.76911629	-8.89725099	-2.520559274
20.2	-8.162839188	-9.290770488	-2.826763378
20.3	-8.34957663	-9.47709033	-2.905241061
20.4	-8.164911743	-9.291759443	-2.339589767
20.5	-7.713221641	-8.839627441	-2.638942547
20.6	-8.321264868	-9.447329568	-3.042338898
20.7	-7.74359617	-8.86915417	-2.058431577
20.8	-7.774171429	-8.899411729	-2.168085927
20.9	-8.092742844	-9.217565544	-2.597570907
21	-8.341937116	-9.466142416	-2.913301396
21.1	-7.972043899	-9.095810899	-3.062433811
21.2	-8.317065748	-9.440497048	-2.639222997
21.3	-7.95574733	-9.07859633	-2.738210965
21.4	-7.928609046	-9.051289746	-3.335590515
21.5	-8.413459035	-9.535761735	-3.388619589
21.6	-8.85890804	-9.98061404	-3.740688725
21.7	-8.284851948	-9.405918948	-3.356102337
21.8	-7.559344135	-8.680240135	-2.782342079
21.9	-8.028623829	-9.149418129	-2.762363399
22	-8.107726066	-9.227861566	-2.488121014
22.1	-8.063345356	-9.182390056	-1.929650576
22.2	-8.357415571	-9.475617871	-3.372290896
22.3	-8.335097095	-9.452773795	-3.139916987
22.4	-8.047032188	-9.164355188	-3.180413296
22.5	-8.03056759	-9.14753689	-3.199913294
22.6	-8.200823416	-9.317270716	-2.849918577
22.7	-8.390245452	-9.505924152	-3.003508195
22.8	-8.357815994	-9.472663994	-3.115596581
22.9	-8.421632594	-9.535685894	-3.148345025
23	-7.587178653	-8.700742353	-2.724553565
23.1	-7.721691431	-8.835243431	-3.305102026
23.2	-7.968943442	-9.082375742	-3.107944192
23.3	-8.34348801	-9.45622731	-2.7762601
23.4	-7.845388149	-8.957398449	-2.682109498
23.5	-7.779871212	-8.891580912	-3.006950596
23.6	-7.649576067	-8.761127367	-2.730455769
23.7	-7.785778098	-8.896999098	-2.520482659
23.8	-8.286880671	-9.397249371	-2.239834294
23.9	-8.307383637	-9.416429337	-2.615755501
24	-8.483453058	-9.591056058	-2.464682714
24.1	-8.355073951	-9.461299951	-3.088403292
24.2	-7.960328069	-9.065719769	-2.917022467
24.3	-8.295090062	-9.399678062	-2.862821289
24.4	-8.390316609	-9.493593309	-2.655846948
24.5	-7.709568052	-8.811897052	-2.926375978
24.6	-8.88840973	-9.98991343	-3.273231894
24.7	-8.793048048	-9.892911048	-3.208729762
24.8	-8.326001456	-9.424292156	-2.673346038
24.9	-8.263811928	-9.360749928	-2.710709373
25	-8.762390635	-9.857891335	-3.332332368
25.1	-8.222632624	-9.316660924	-2.673040052
25.2	-8.270908613	-9.363511313	-2.386681541
25.3	-8.793241266	-9.883969266	-2.571766744
25.4	-8.491385687	-9.580220987	-2.944966998
25.5	-8.887666122	-9.974895822	-3.74439566
25.6	-8.240257624	-9.326029324	-2.870552011
25.7	-8.396808527	-9.480981827	-2.346078054
25.8	-8.507530702	-9.589949002	-2.736834005
25.9	-7.808772025	-8.889597325	-1.986589984
